label,value,standard_error,expression,maximum,minimum,non_negative,vary
CF9212irfWLtr4.width2,20.49221971,0.241812437,None,,0.0,False,False
CF9212irfWLtr4.scale1,1.0,None,None,,,False,False
CF9212irfWLtr4.scale2,231.60255624204692,2.329317692953225e-13,None,,0.0,False,True
CF9212irfFRLtr1.center,57.352920213241,0.008103519351372603,None,,0.0,False,True
CF9212irfFRLtr1.width1,2.12556130591534,0.01485835453294549,None,,0.0,False,True
CF9212irfFRLtr1.width2,7.412094455705381,0.3831558448196735,None,,0.0,False,True
CF9212irfFRLtr1.scale1,1.0,None,None,,,False,False
CF9212irfFRLtr1.scale2,0.0913795021847763,0.008212987064475322,None,,0.0,False,True
CF9212irfFRLtr2.center,57.90293044832576,0.008147893051244389,None,,0.0,False,True
CF9212irfFRLtr2.width1,2.8400729943683487,0.028589485719505536,None,,0.0,False,True
CF9212irfFRLtr2.width2,5.81454604545023,0.20480243454074562,None,,0.0,False,True
CF9212irfFRLtr2.scale1,1.0,None,None,,,False,False
CF9212irfFRLtr2.scale2,0.2344183423971471,0.028386639694536087,None,,0.0,False,True
CF9212irfFRLtr4.center,217.4512079244349,0.009948507532316988,None,,0.0,False,True
CF9212irfFRLtr4.width1,7.84711234940548,0.011252441980644078,None,,0.0,False,True
CF9212irfFRLtr4.width2,29.128066830638055,0.20110949179003795,None,,0.0,False,True
CF9212irfFRLtr4.scale1,1.0,None,None,,,False,False
CF9212irfFRLtr4.scale2,0.1572670530013071,0.0017062150796430464,None,,0.0,False,True
xinput.BulkFRL,70.0,None,None,,,False,False
xinput.Bulkratio,0.8974358974358975,None,$xinput.BulkFRL/$input.Bulk,,,False,False
xCF9212rates.ToBulkFromRed1,0.10078573256410257,0.004241734,$CF9212rates.ToBulkFromRed1*$xinput.Bulkratio,,,False,False
xCF9212rates.ToBulkFromRed2,0.031862484230769234,0.007640474,$CF9212rates.ToBulkFromRed2*$xinput.Bulkratio,,,False,False
scale.Red1SAS,5.856187481163465,0.4221418514125831,None,,0.0,False,True
scale.WLRCSAS,1.080306848,0.001763892,None,,0.0,False,False
scale.FRLRCSAS,11.802834112247737,0.8785565756900418,None,,0.0,False,True
irf.dispcenter,720.0,None,None,,,False,False
irf.disp1,-4.350855701,0.009718417,None,,,False,False
irf.disp2,4.344712847,0.026925512,None,,0.0,False,False
irf.disp3,-4.301353508042589,0.016646350101211262,None,,,False,True
irf.disp4,4.390312665568619,0.034456194387289314,None,,0.0,False,True
scale.Red2SAS,4.301807866875677,0.2753237356078308,None,,0.0,False,True
scale.BulkSAS,3.9177796182998277,0.28817247252086486,None,,0.0,False,True
scale.freeChlaSAS,3.9240944275952954,0.29185643486178076,None,,0.0,False,True
